frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,Use_Case
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,5,0,3,0,0,129,9,2,36,511.0,282,-49.4101,1288.3,46.5528,84.7103,2
81,1,0,3,1,2,12,1,6,1,11,1,0,-1.0,5,1,15,0,1,6,0,4,0,0,129,0,1,38,1.0,277,-49.4101,1290.08,46.5528,84.7103,2
85,1,3,0,2,1,13,1,1,6,12,1,0,0.001413,0,0,0,0,1,1,0,8,0,0,129,5,1,58,1.0,108,-49.4101,1290.08,46.5528,84.7103,2
72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,12,2,32,255.0,219,-49.5289,1290.08,46.5528,84.7103,2
253,1,3,0,2,1,8,1,1,10,8,1,0,0.000322,0,0,0,1,0,3,0,11,0,0,129,11,2,16,15.0,150,-49.5289,1290.08,46.5528,84.7103,2
72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,5,1,46,1.0,45,-49.5289,1290.08,46.5528,84.7103,2
182,1,3,0,2,1,2,1,1,9,1,1,0,0.002116,0,0,0,0,1,4,0,0,0,0,129,10,2,28,127.0,162,-49.5289,1290.08,46.5528,84.7103,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,13,3,39,0,1,7,0,7,0,0,129,7,1,55,2.0,90,-49.5289,1290.08,39.9998,84.7103,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,1,1,42,1.0,29,-49.5289,1290.08,39.9998,83.8174,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,3,1,33,0.0,241,-49.5289,1290.08,39.9998,83.8174,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,5,0,3,0,0,129,10,2,36,511.0,283,-49.5289,1290.08,39.9998,83.8174,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,6,0,4,0,0,129,1,1,38,1.0,276,-49.5289,1289.41,39.9998,83.8174,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,6,1,58,1.0,107,-49.5289,1289.41,39.9998,83.8174,2
81,1,0,3,1,2,12,1,6,1,11,1,0,-1.0,4,1,12,0,1,2,0,1,0,0,129,13,2,32,255.0,220,-50.8214,1289.41,39.9998,83.8174,2
85,1,3,0,2,1,13,1,1,6,12,1,0,0.001349,0,0,0,1,0,3,0,11,0,0,129,12,2,16,15.0,151,-50.8214,1289.41,39.9998,83.8174,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,6,1,46,1.0,46,-50.8214,1289.41,39.9998,83.8174,2
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,11,2,28,127.0,166,-50.8214,1289.41,39.9998,83.8174,2
286,1,3,0,2,1,9,1,1,2,9,1,0,0.000368,0,0,0,0,1,7,0,7,0,0,129,8,1,55,2.0,95,-50.8214,1289.41,37.0424,83.8174,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,2,1,42,1.0,28,-50.8214,1289.41,37.0424,83.2734,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,8,0,2,0,0,129,4,1,33,0.0,239,-50.8214,1289.41,37.0424,83.2734,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,11,2,36,511.0,285,-50.8214,1289.41,37.0424,83.2734,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,6,0,4,0,0,129,2,1,38,1.0,275,-50.8214,1288.74,37.0424,83.2734,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,1,0,8,0,0,129,7,1,58,1.0,101,-50.8214,1288.74,37.0424,83.2734,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,14,2,32,255.0,222,-51.831,1288.74,37.0424,83.2734,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,13,2,16,15.0,156,-51.831,1288.74,37.0424,83.2734,2
72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,0,0,6,0,0,129,7,1,46,1.0,47,-51.831,1288.74,37.0424,83.2734,2
239,1,3,0,2,1,7,1,1,6,7,1,0,0.000514,0,0,0,0,1,4,0,0,0,0,129,12,2,28,127.0,169,-51.831,1288.74,37.0424,83.2734,2
72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,9,1,55,2.0,91,-51.831,1288.74,37.3103,83.2734,2
206,1,3,0,2,1,4,1,1,4,3,1,0,0.000524,0,0,0,0,1,9,0,5,0,0,129,3,1,42,1.0,30,-51.831,1288.74,37.3103,83.6475,2
72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,5,1,33,0.0,242,-51.831,1288.74,37.3103,83.6475,2
208,1,3,0,2,1,5,1,1,3,4,1,0,0.000403,0,0,0,0,1,5,0,3,0,0,129,12,2,36,511.0,284,-51.831,1288.74,37.3103,83.6475,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,11,2,33,0,1,6,0,4,0,0,129,3,1,38,1.0,274,-51.831,1288.54,37.3103,83.6475,2
72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,8,1,58,1.0,105,-51.831,1288.54,37.3103,83.6475,2
225,1,3,0,2,1,6,1,1,8,5,1,0,0.000536,0,0,0,0,1,2,0,1,0,0,129,15,2,32,255.0,221,-52.6347,1288.54,37.3103,83.6475,2
72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,14,2,16,15.0,153,-52.6347,1288.54,37.3103,83.6475,2
293,1,3,0,2,1,10,1,1,11,10,1,0,0.000734,0,0,0,0,1,0,0,6,0,0,129,8,1,46,1.0,48,-52.6347,1288.54,37.3103,83.6475,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,13,2,28,127.0,168,-52.6347,1288.54,37.3103,83.6475,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,7,0,7,0,0,129,10,1,55,2.0,94,-52.6347,1288.54,36.4579,83.6475,2
72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,5,1,15,0,1,9,0,5,0,0,129,4,1,42,1.0,31,-52.6347,1288.54,36.4579,82.8917,2
196,1,3,0,2,1,3,1,1,7,2,1,0,0.000589,0,0,0,0,1,8,0,2,0,0,129,6,1,33,0.0,240,-52.6347,1288.54,36.4579,82.8917,2
72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,13,2,36,511.0,286,-52.6347,1288.54,36.4579,82.8917,2
142,1,3,0,2,1,1,1,1,5,15,1,0,0.000642,0,0,0,0,1,6,0,4,0,0,129,4,1,38,1.0,273,-52.6347,1288.16,36.4579,82.8917,2
72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,5,1,15,0,1,1,0,8,0,0,129,9,1,58,1.0,102,-52.6347,1288.16,36.4579,82.8917,2
253,1,3,0,2,1,8,1,1,10,8,1,0,0.001571,0,0,0,0,1,2,0,1,0,0,129,0,2,32,255.0,223,-53.1832,1288.16,36.4579,82.8917,2
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,15,2,16,15.0,157,-53.1832,1288.16,36.4579,82.8917,2
42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,9,1,46,1.0,49,-53.1832,1288.16,36.4579,82.8917,2
72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,14,2,28,127.0,167,-53.1832,1288.16,36.4579,82.8917,2
182,1,3,0,2,1,2,1,1,9,1,1,0,0.000569,0,0,0,0,1,7,0,7,0,0,129,11,1,55,2.0,97,-53.1832,1288.16,36.1526,82.8917,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,21,5,63,0,1,9,0,5,0,0,129,5,1,42,1.0,34,-53.1832,1288.16,36.1526,82.8979,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,7,1,33,0.0,237,-53.1832,1288.16,36.1526,82.8979,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,5,0,3,0,0,129,14,2,36,511.0,289,-53.1832,1288.16,36.1526,82.8979,2
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,5,1,38,1.0,272,-53.1832,1288.09,36.1526,82.8979,2
286,1,3,0,2,1,9,1,1,2,9,1,0,0.000857,0,0,0,0,1,1,0,8,0,0,129,10,1,58,1.0,104,-53.1832,1288.09,36.1526,82.8979,2
42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,18,3,54,0,1,2,0,1,0,0,129,1,2,32,255.0,224,-53.6449,1288.09,36.1526,82.8979,2
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,11,0,0,129,0,2,16,15.0,155,-53.6449,1288.09,36.1526,82.8979,2
72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,0,0,6,0,0,129,10,1,46,1.0,50,-53.6449,1288.09,36.1526,82.8979,2
239,1,3,0,2,1,7,1,1,6,7,1,0,0.000856,0,0,0,0,1,4,0,0,0,0,129,15,2,28,127.0,165,-53.6449,1288.09,36.1526,82.8979,2
72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,12,1,55,2.0,93,-53.6449,1288.09,36.3704,82.8979,2
206,1,3,0,2,1,4,1,1,4,3,1,0,0.00093,0,0,0,0,1,9,0,5,0,0,129,6,1,42,1.0,32,-53.6449,1288.09,36.3704,82.6856,2
72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,8,1,33,0.0,238,-53.6449,1288.09,36.3704,82.6856,2
208,1,3,0,2,1,5,1,1,3,4,1,0,0.000842,0,0,0,0,1,5,0,3,0,0,129,15,2,36,511.0,288,-53.6449,1288.09,36.3704,82.6856,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,11,2,33,0,1,6,0,4,0,0,129,6,1,38,1.0,271,-53.6449,1287.86,36.3704,82.6856,2
72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,11,1,58,1.0,103,-53.6449,1287.86,36.3704,82.6856,2
225,1,3,0,2,1,6,1,1,8,5,1,0,0.00202,0,0,0,0,1,2,0,1,0,0,129,2,2,32,255.0,226,-54.019,1287.86,36.3704,82.6856,2
72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,1,2,16,15.0,154,-54.019,1287.86,36.3704,82.6856,2
293,1,3,0,2,1,10,1,1,11,10,1,0,0.002145,0,0,0,0,1,0,0,6,0,0,129,11,1,46,1.0,51,-54.019,1287.86,36.3704,82.6856,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,4,0,0,0,0,129,0,2,28,127.0,164,-54.019,1287.86,36.3704,82.6856,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,13,1,55,2.0,96,-54.019,1287.86,36.2897,82.6856,2
60,0,1,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,9,0,5,0,0,129,7,1,42,1.0,33,-54.019,1287.86,36.2897,82.7855,2
60,0,1,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,9,1,33,0.0,236,-54.019,1287.86,36.2897,82.7855,2
42,0,3,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,0,2,36,511.0,287,-54.019,1287.86,36.2897,82.7855,2
72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,7,1,38,1.0,270,-54.019,1287.85,36.2897,82.7855,2
196,1,3,0,2,1,3,1,1,7,2,1,0,0.001944,0,0,0,0,1,1,0,8,0,0,129,12,1,58,1.0,106,-54.019,1287.85,36.2897,82.7855,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,3,2,32,255.0,225,-54.3033,1287.85,36.2897,82.7855,2
42,0,3,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,11,0,0,129,2,2,16,15.0,152,-54.3033,1287.85,36.2897,82.7855,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,12,1,46,1.0,52,-54.3033,1287.85,36.2897,82.7855,2
72,1,1,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,1,2,28,127.0,163,-54.3033,1287.85,36.2897,82.7855,2
142,1,3,1,2,1,1,1,1,5,15,1,0,0.001551,0,0,0,1,2,6,0,9,0,0,129,8,0,1,20.0,3,-54.3033,1287.85,36.2897,82.7855,2
72,1,1,3,1,2,11,1,10,1,6,1,0,-1.0,5,1,15,0,1,7,0,7,0,0,129,14,1,55,2.0,92,-54.3033,1287.85,36.3294,82.7855,2
253,1,3,1,2,1,8,1,1,10,8,1,0,0.001173,0,0,0,0,1,9,0,5,0,0,129,8,1,42,1.0,36,-54.3033,1287.85,36.3294,86.1946,2
72,1,1,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,10,1,33,0.0,244,-54.3033,1287.85,36.3294,86.1946,2
182,1,3,1,2,1,2,1,1,9,1,1,0,0.001437,0,0,0,0,1,6,0,9,0,0,129,9,0,1,1100.0,5,-54.3033,1287.85,36.3294,86.1946,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,5,0,3,0,0,129,1,2,36,511.0,291,-54.3033,1287.85,36.3294,86.1946,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,6,0,4,0,0,129,10,1,38,1.0,258,-54.3033,730.036,36.3294,86.1946,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,1,0,8,0,0,129,13,1,58,1.0,125,-54.3033,730.036,36.3294,86.1946,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2,0,1,0,0,129,4,2,32,255.0,233,-64.4055,730.036,36.3294,86.1946,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,3,2,16,15.0,160,-64.4055,730.036,36.3294,86.1946,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,13,1,46,1.0,64,-64.4055,730.036,36.3294,86.1946,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,2,2,28,127.0,178,-64.4055,730.036,36.3294,86.1946,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,6,0,10,0,0,129,11,3,1,1.0,312,-64.4055,730.036,36.3294,86.1946,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,7,0,7,0,0,129,15,1,55,2.0,100,-64.4055,730.036,41.0816,86.1946,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,9,0,0,129,12,0,1,20.0,8,-64.4055,730.036,41.0816,86.1946,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,9,0,5,0,0,129,9,1,42,1.0,37,-64.4055,730.036,41.0816,103.06,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,8,0,2,0,0,129,11,1,33,0.0,247,-64.4055,730.036,41.0816,103.06,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,5,0,3,0,0,129,2,2,36,511.0,307,-64.4055,730.036,41.0816,103.06,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,13,1,38,1.0,254,-64.4055,233.36,41.0816,103.06,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,1,0,8,0,0,129,14,1,58,1.0,129,-64.4055,233.36,41.0816,103.06,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2,0,1,0,0,129,5,2,32,247.0,195,92.3535,233.36,41.0816,103.06,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,11,0,0,129,4,2,16,15.0,132,92.3535,233.36,41.0816,103.06,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,14,1,46,1.0,69,92.3535,233.36,41.0816,103.06,2
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,3,2,28,127.0,188,92.3535,233.36,41.0816,103.06,2
286,1,3,1,2,1,9,1,1,2,9,1,0,0.001516,0,0,0,0,1,6,0,10,0,0,129,14,3,1,1.0,312,92.3535,233.36,41.0816,103.06,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,7,0,7,0,0,129,0,1,55,2.0,99,92.3535,233.36,45.4563,103.06,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,9,0,5,0,0,129,10,1,42,1.0,39,92.3535,233.36,45.4563,123.746,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,12,1,33,0.0,249,92.3535,233.36,45.4563,123.746,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,5,0,3,0,0,129,3,2,36,511.0,309,92.3535,233.36,45.4563,123.746,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,1,0,2,0,1,6,0,4,0,0,129,15,1,38,1.0,252,92.3535,174.937,45.4563,123.746,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,1,0,8,0,0,129,15,1,58,1.0,127,92.3535,174.937,45.4563,123.746,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2,0,1,0,0,129,6,2,32,247.0,196,121.717,174.937,45.4563,123.746,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,11,0,0,129,5,2,16,15.0,146,121.717,174.937,45.4563,123.746,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,15,1,46,1.0,70,121.717,174.937,45.4563,123.746,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,4,0,0,0,0,129,4,2,28,127.0,189,121.717,174.937,45.4563,123.746,2
72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,1,1,55,2.0,98,121.717,174.937,45.9081,123.746,2
239,1,3,1,2,1,7,1,1,6,7,1,0,0.00044,0,0,0,1,2,9,0,5,0,0,129,11,1,42,1.0,40,121.717,174.937,45.9081,119.681,2
72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,13,1,33,0.0,250,121.717,174.937,45.9081,119.681,2
206,1,3,1,2,1,4,1,1,4,3,1,0,0.000528,0,0,0,0,1,5,0,3,0,0,129,4,2,36,511.0,310,121.717,174.937,45.9081,119.681,2
72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,0,1,38,1.0,251,121.717,161.95,45.9081,119.681,2
208,1,3,1,2,1,5,1,1,3,4,1,0,0.000417,0,0,0,0,1,1,0,8,0,0,129,0,1,58,1.0,128,121.717,161.95,45.9081,119.681,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2,0,1,0,0,129,7,2,32,247.0,197,117.219,161.95,45.9081,119.681,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,3,0,11,0,0,129,6,2,16,15.0,147,117.219,161.95,45.9081,119.681,2
72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,0,1,46,1.0,71,117.219,161.95,45.9081,119.681,2
225,1,3,1,2,1,6,1,1,8,5,1,0,0.000614,0,0,0,0,1,4,0,0,0,0,129,5,2,28,127.0,190,117.219,161.95,45.9081,119.681,2
72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,6,0,9,0,0,129,1,0,1,1200.0,2,117.219,161.95,45.9081,119.681,2
293,1,3,1,2,1,10,1,1,11,10,1,0,0.000839,0,0,0,0,1,7,0,7,0,0,129,2,1,55,2.0,76,117.219,161.95,45.2462,119.681,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,9,0,5,0,0,129,12,1,42,1.0,38,117.219,161.95,45.2462,109.431,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,14,1,33,0.0,248,117.219,161.95,45.2462,109.431,2
72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,5,1,15,0,1,5,0,3,0,0,129,5,2,36,511.0,308,117.219,161.95,45.2462,109.431,2
196,1,3,1,2,1,3,1,1,7,2,1,0,0.000587,0,0,0,0,1,6,0,4,0,0,129,2,1,38,1.0,253,117.219,897.678,45.2462,109.431,2
72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,1,1,58,1.0,130,117.219,897.678,45.2462,109.431,2
142,1,3,1,2,1,1,1,1,5,15,1,0,0.000611,0,0,0,0,1,2,0,1,0,0,129,8,2,32,247.0,194,70.9342,897.678,45.2462,109.431,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,11,0,0,129,7,2,16,15.0,131,70.9342,897.678,45.2462,109.431,2
72,1,1,3,1,2,11,1,10,1,6,1,0,-1.0,5,1,15,0,1,6,0,9,0,0,129,3,0,1,1100.0,5,70.9342,897.678,45.2462,109.431,2
253,1,3,1,2,1,8,1,1,10,8,1,0,0.000614,0,0,0,0,1,0,0,6,0,0,129,1,1,46,1.0,68,70.9342,897.678,45.2462,109.431,2
72,1,1,3,1,2,11,1,9,1,6,1,0,-1.0,6,1,17,0,1,4,0,0,0,0,129,6,2,28,127.0,187,70.9342,897.678,45.2462,109.431,2
182,1,3,1,2,1,2,1,1,9,1,1,0,0.0005,0,0,0,0,1,7,0,7,0,0,129,3,1,55,2.0,72,70.9342,897.678,39.0415,109.431,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,8,0,9,0,0,129,15,0,1,1003.0,1,70.9342,897.678,39.0415,109.431,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,9,0,5,0,0,129,13,1,42,1.0,35,70.9342,897.678,39.0415,80.3018,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,8,0,2,0,0,129,0,1,33,0.0,246,70.9342,897.678,39.0415,80.3018,2
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,5,0,3,0,0,129,6,2,36,511.0,293,70.9342,897.678,39.0415,80.3018,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,6,0,4,0,0,129,4,1,38,1.0,255,70.9342,1215.62,39.0415,80.3018,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,1,0,8,0,0,129,2,1,58,1.0,120,70.9342,1215.62,39.0415,80.3018,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,9,2,32,247.0,193,2.21697,1215.62,39.0415,80.3018,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,8,2,16,15.0,133,2.21697,1215.62,39.0415,80.3018,2
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,4,1,12,0,1,0,0,6,0,0,129,2,1,46,1.0,67,2.21697,1215.62,39.0415,80.3018,2
286,1,3,1,2,1,9,1,1,2,9,1,0,0.000678,0,0,0,0,1,4,0,0,0,0,129,7,2,28,127.0,182,2.21697,1215.62,39.0415,80.3018,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,7,0,9,0,0,129,4,0,1,2.0,4,2.21697,1215.62,39.0415,80.3018,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,12,2,36,1,2,7,0,7,0,0,129,5,1,55,2.0,75,2.21697,1215.62,37.5888,80.3018,2
72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,9,0,5,0,0,129,14,1,42,1.0,25,2.21697,1215.62,37.5888,65.2627,2
239,1,3,1,2,1,7,1,1,6,7,1,0,0.001815,0,0,0,0,1,8,0,2,0,0,129,1,1,33,0.0,202,2.21697,1215.62,37.5888,65.2627,2
72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,7,2,36,511.0,304,2.21697,1215.62,37.5888,65.2627,2
206,1,3,1,2,1,4,1,1,4,3,1,0,0.001701,0,0,0,0,1,6,0,4,0,0,129,5,1,38,1.0,256,2.21697,1252.45,37.5888,65.2627,2
72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,6,1,18,0,1,1,0,8,0,0,129,3,1,58,1.0,123,2.21697,1252.45,37.5888,65.2627,2
208,1,3,1,2,1,5,1,1,3,4,1,0,0.001752,0,0,0,0,1,9,0,9,0,0,129,15,0,1,1001.0,0,2.21697,1252.45,37.5888,65.2627,2
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,2,0,1,0,0,129,10,2,32,247.0,192,-46.2874,1252.45,37.5888,65.2627,2
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,9,2,16,15.0,148,-46.2874,1252.45,37.5888,65.2627,2
72,1,1,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,3,1,46,1.0,66,-46.2874,1252.45,37.5888,65.2627,2
225,1,3,1,2,1,6,1,1,8,5,1,0,0.00208,0,0,0,0,1,4,0,0,0,0,129,8,2,28,127.0,185,-46.2874,1252.45,37.5888,65.2627,2
72,1,1,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,7,0,9,0,0,129,6,0,1,2.0,4,-46.2874,1252.45,37.5888,65.2627,2
