Unnamed: 0,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,Use_Case
189,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:32:29.655456066,3,0,11,0,0,129,0,2,16,15.0,155,-53.6449,1288.09,36.1526,82.8979,UC3
190,72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 16:32:31.523547887,0,0,6,0,0,129,10,1,46,1.0,50,-53.6449,1288.09,36.1526,82.8979,UC3
191,239,1,3,0,2,1,7,1,1,6,7,1,0,0.000856,0,0,0,0,1,2020-10-17 16:32:32.873486996,4,0,0,0,0,129,15,2,28,127.0,165,-53.6449,1288.09,36.1526,82.8979,UC3
192,72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:32:44.495624065,7,0,7,0,0,129,12,1,55,2.0,93,-53.6449,1288.09,36.3704,82.8979,UC3
193,206,1,3,0,2,1,4,1,1,4,3,1,0,0.00093,0,0,0,0,1,2020-10-17 16:32:51.761559963,9,0,5,0,0,129,6,1,42,1.0,32,-53.6449,1288.09,36.3704,82.6856,UC3
194,72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:32:52.221518993,8,0,2,0,0,129,8,1,33,0.0,238,-53.6449,1288.09,36.3704,82.6856,UC3
195,208,1,3,0,2,1,5,1,1,3,4,1,0,0.000842,0,0,0,0,1,2020-10-17 16:32:52.823498964,5,0,3,0,0,129,15,2,36,511.0,288,-53.6449,1288.09,36.3704,82.6856,UC3
196,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,11,2,33,0,1,2020-10-17 16:32:56.451525927,6,0,4,0,0,129,6,1,38,1.0,271,-53.6449,1287.86,36.3704,82.6856,UC3
197,72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:32:56.539587021,1,0,8,0,0,129,11,1,58,1.0,103,-53.6449,1287.86,36.3704,82.6856,UC3
198,225,1,3,0,2,1,6,1,1,8,5,1,0,0.00202,0,0,0,0,1,2020-10-17 16:32:59.463468075,2,0,1,0,0,129,2,2,32,255.0,226,-54.019,1287.86,36.3704,82.6856,UC3
199,72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:32:59.949455976,3,0,11,0,0,129,1,2,16,15.0,154,-54.019,1287.86,36.3704,82.6856,UC3
200,293,1,3,0,2,1,10,1,1,11,10,1,0,0.002145,0,0,0,0,1,2020-10-17 16:33:01.751585960,0,0,6,0,0,129,11,1,46,1.0,51,-54.019,1287.86,36.3704,82.6856,UC3
201,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 16:33:03.099482059,4,0,0,0,0,129,0,2,28,127.0,164,-54.019,1287.86,36.3704,82.6856,UC3
202,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:33:14.799707890,7,0,7,0,0,129,13,1,55,2.0,96,-54.019,1287.86,36.2897,82.6856,UC3
203,60,0,1,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 16:33:22.063535929,9,0,5,0,0,129,7,1,42,1.0,33,-54.019,1287.86,36.2897,82.7855,UC3
204,60,0,1,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:33:22.515536070,8,0,2,0,0,129,9,1,33,0.0,236,-54.019,1287.86,36.2897,82.7855,UC3
205,42,0,3,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:33:23.051496983,5,0,3,0,0,129,0,2,36,511.0,287,-54.019,1287.86,36.2897,82.7855,UC3
206,72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:33:26.763533115,6,0,4,0,0,129,7,1,38,1.0,270,-54.019,1287.85,36.2897,82.7855,UC3
207,196,1,3,0,2,1,3,1,1,7,2,1,0,0.001944,0,0,0,0,1,2020-10-17 16:33:26.887598991,1,0,8,0,0,129,12,1,58,1.0,106,-54.019,1287.85,36.2897,82.7855,UC3
208,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:33:29.779467106,2,0,1,0,0,129,3,2,32,255.0,225,-54.3033,1287.85,36.2897,82.7855,UC3
209,42,0,3,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:33:30.255467891,3,0,11,0,0,129,2,2,16,15.0,152,-54.3033,1287.85,36.2897,82.7855,UC3
210,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:33:32.047549009,0,0,6,0,0,129,12,1,46,1.0,52,-54.3033,1287.85,36.2897,82.7855,UC3
211,72,1,1,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:33:33.409492016,4,0,0,0,0,129,1,2,28,127.0,163,-54.3033,1287.85,36.2897,82.7855,UC3
212,142,1,3,1,2,1,1,1,1,5,15,1,0,0.001551,0,0,0,1,2,2020-10-17 16:33:45.086616993,6,0,9,0,0,129,8,0,1,20.0,3,-54.3033,1287.85,36.2897,82.7855,UC3
213,72,1,1,3,1,2,11,1,10,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 16:33:45.134578943,7,0,7,0,0,129,14,1,55,2.0,92,-54.3033,1287.85,36.3294,82.7855,UC3
214,253,1,3,1,2,1,8,1,1,10,8,1,0,0.001173,0,0,0,0,1,2020-10-17 16:33:52.298593998,9,0,5,0,0,129,8,1,42,1.0,36,-54.3033,1287.85,36.3294,86.1946,UC3
215,72,1,1,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:33:52.766582966,8,0,2,0,0,129,10,1,33,0.0,244,-54.3033,1287.85,36.3294,86.1946,UC3
216,182,1,3,1,2,1,2,1,1,9,1,1,0,0.001437,0,0,0,0,1,2020-10-17 16:33:53.024554968,6,0,9,0,0,129,9,0,1,1100.0,5,-54.3033,1287.85,36.3294,86.1946,UC3
217,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,2020-10-17 16:33:53.278556108,5,0,3,0,0,129,1,2,36,511.0,291,-54.3033,1287.85,36.3294,86.1946,UC3
218,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:33:57.071526051,6,0,4,0,0,129,10,1,38,1.0,258,-54.3033,730.036,36.3294,86.1946,UC3
219,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:33:57.117608070,1,0,8,0,0,129,13,1,58,1.0,125,-54.3033,730.036,36.3294,86.1946,UC3
220,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:34:00.081526041,2,0,1,0,0,129,4,2,32,255.0,233,-64.4055,730.036,36.3294,86.1946,UC3
221,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:34:00.555510998,3,0,11,0,0,129,3,2,16,15.0,160,-64.4055,730.036,36.3294,86.1946,UC3
222,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:34:02.275594950,0,0,6,0,0,129,13,1,46,1.0,64,-64.4055,730.036,36.3294,86.1946,UC3
223,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:34:03.647527933,4,0,0,0,0,129,2,2,28,127.0,178,-64.4055,730.036,36.3294,86.1946,UC3
224,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:34:10.331506014,6,0,10,0,0,129,11,3,1,1.0,312,-64.4055,730.036,36.3294,86.1946,UC3
225,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:34:15.459652901,7,0,7,0,0,129,15,1,55,2.0,100,-64.4055,730.036,41.0816,86.1946,UC3
226,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:34:20.953506947,6,0,9,0,0,129,12,0,1,20.0,8,-64.4055,730.036,41.0816,86.1946,UC3
227,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:34:22.591536045,9,0,5,0,0,129,9,1,42,1.0,37,-64.4055,730.036,41.0816,103.06,UC3
228,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:34:23.025521994,8,0,2,0,0,129,11,1,33,0.0,247,-64.4055,730.036,41.0816,103.06,UC3
229,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:34:23.507493019,5,0,3,0,0,129,2,2,36,511.0,307,-64.4055,730.036,41.0816,103.06,UC3
230,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:34:27.395524979,6,0,4,0,0,129,13,1,38,1.0,254,-64.4055,233.36,41.0816,103.06,UC3
231,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:34:27.433531046,1,0,8,0,0,129,14,1,58,1.0,129,-64.4055,233.36,41.0816,103.06,UC3
232,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:34:30.375467062,2,0,1,0,0,129,5,2,32,247.0,195,92.3535,233.36,41.0816,103.06,UC3
233,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:34:30.855463028,3,0,11,0,0,129,4,2,16,15.0,132,92.3535,233.36,41.0816,103.06,UC3
234,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:34:32.587553024,0,0,6,0,0,129,14,1,46,1.0,69,92.3535,233.36,41.0816,103.06,UC3
235,72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:34:33.951477051,4,0,0,0,0,129,3,2,28,127.0,188,92.3535,233.36,41.0816,103.06,UC3
236,286,1,3,1,2,1,9,1,1,2,9,1,0,0.001516,0,0,0,0,1,2020-10-17 16:34:37.675570965,6,0,10,0,0,129,14,3,1,1.0,312,92.3535,233.36,41.0816,103.06,UC3
237,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 16:34:45.775646925,7,0,7,0,0,129,0,1,55,2.0,99,92.3535,233.36,45.4563,103.06,UC3
238,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:34:52.903537035,9,0,5,0,0,129,10,1,42,1.0,39,92.3535,233.36,45.4563,123.746,UC3
239,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:34:53.261516093,8,0,2,0,0,129,12,1,33,0.0,249,92.3535,233.36,45.4563,123.746,UC3
240,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 16:34:53.735511065,5,0,3,0,0,129,3,2,36,511.0,309,92.3535,233.36,45.4563,123.746,UC3
241,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,1,0,2,0,1,2020-10-17 16:34:57.723551989,6,0,4,0,0,129,15,1,38,1.0,252,92.3535,174.937,45.4563,123.746,UC3
242,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 16:34:57.771579981,1,0,8,0,0,129,15,1,58,1.0,127,92.3535,174.937,45.4563,123.746,UC3
243,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:35:00.691473961,2,0,1,0,0,129,6,2,32,247.0,196,121.717,174.937,45.4563,123.746,UC3
244,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:35:01.161478996,3,0,11,0,0,129,5,2,16,15.0,146,121.717,174.937,45.4563,123.746,UC3
245,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:35:02.898583889,0,0,6,0,0,129,15,1,46,1.0,70,121.717,174.937,45.4563,123.746,UC3
246,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 16:35:04.258477926,4,0,0,0,0,129,4,2,28,127.0,189,121.717,174.937,45.4563,123.746,UC3
247,72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:35:16.074604034,7,0,7,0,0,129,1,1,55,2.0,98,121.717,174.937,45.9081,123.746,UC3
248,239,1,3,1,2,1,7,1,1,6,7,1,0,0.00044,0,0,0,1,2,2020-10-17 16:35:23.141546011,9,0,5,0,0,129,11,1,42,1.0,40,121.717,174.937,45.9081,119.681,UC3
249,72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:35:23.494533062,8,0,2,0,0,129,13,1,33,0.0,250,121.717,174.937,45.9081,119.681,UC3
250,206,1,3,1,2,1,4,1,1,4,3,1,0,0.000528,0,0,0,0,1,2020-10-17 16:35:23.984496117,5,0,3,0,0,129,4,2,36,511.0,310,121.717,174.937,45.9081,119.681,UC3
251,72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:35:27.981538057,6,0,4,0,0,129,0,1,38,1.0,251,121.717,161.95,45.9081,119.681,UC3
252,208,1,3,1,2,1,5,1,1,3,4,1,0,0.000417,0,0,0,0,1,2020-10-17 16:35:28.017563105,1,0,8,0,0,129,0,1,58,1.0,128,121.717,161.95,45.9081,119.681,UC3
253,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 16:35:30.919476032,2,0,1,0,0,129,7,2,32,247.0,197,117.219,161.95,45.9081,119.681,UC3
254,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 16:35:31.469502926,3,0,11,0,0,129,6,2,16,15.0,147,117.219,161.95,45.9081,119.681,UC3
255,72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:35:33.129561901,0,0,6,0,0,129,0,1,46,1.0,71,117.219,161.95,45.9081,119.681,UC3
256,225,1,3,1,2,1,6,1,1,8,5,1,0,0.000614,0,0,0,0,1,2020-10-17 16:35:34.487487078,4,0,0,0,0,129,5,2,28,127.0,190,117.219,161.95,45.9081,119.681,UC3
257,72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:35:40.435556889,6,0,9,0,0,129,1,0,1,1200.0,2,117.219,161.95,45.9081,119.681,UC3
258,293,1,3,1,2,1,10,1,1,11,10,1,0,0.000839,0,0,0,0,1,2020-10-17 16:35:46.309602976,7,0,7,0,0,129,2,1,55,2.0,76,117.219,161.95,45.2462,119.681,UC3
259,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 16:35:53.292567015,9,0,5,0,0,129,12,1,42,1.0,38,117.219,161.95,45.2462,109.431,UC3
260,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:35:53.647522926,8,0,2,0,0,129,14,1,33,0.0,248,117.219,161.95,45.2462,109.431,UC3
261,72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 16:35:54.135499001,5,0,3,0,0,129,5,2,36,511.0,308,117.219,161.95,45.2462,109.431,UC3
262,196,1,3,1,2,1,3,1,1,7,2,1,0,0.000587,0,0,0,0,1,2020-10-17 16:35:58.133527040,6,0,4,0,0,129,2,1,38,1.0,253,117.219,897.678,45.2462,109.431,UC3
263,72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:35:58.169545889,1,0,8,0,0,129,1,1,58,1.0,130,117.219,897.678,45.2462,109.431,UC3
264,142,1,3,1,2,1,1,1,1,5,15,1,0,0.000611,0,0,0,0,1,2020-10-17 16:36:01.070456028,2,0,1,0,0,129,8,2,32,247.0,194,70.9342,897.678,45.2462,109.431,UC3
265,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:36:01.622456074,3,0,11,0,0,129,7,2,16,15.0,131,70.9342,897.678,45.2462,109.431,UC3
266,72,1,1,3,1,2,11,1,10,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 16:36:02.740561008,6,0,9,0,0,129,3,0,1,1100.0,5,70.9342,897.678,45.2462,109.431,UC3
267,253,1,3,1,2,1,8,1,1,10,8,1,0,0.000614,0,0,0,0,1,2020-10-17 16:36:03.282696009,0,0,6,0,0,129,1,1,46,1.0,68,70.9342,897.678,45.2462,109.431,UC3
268,72,1,1,3,1,2,11,1,9,1,6,1,0,-1.0,6,1,17,0,1,2020-10-17 16:36:04.639518976,4,0,0,0,0,129,6,2,28,127.0,187,70.9342,897.678,45.2462,109.431,UC3
269,182,1,3,1,2,1,2,1,1,9,1,1,0,0.0005,0,0,0,0,1,2020-10-17 16:36:16.461663961,7,0,7,0,0,129,3,1,55,2.0,72,70.9342,897.678,39.0415,109.431,UC3
270,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:36:23.183582067,8,0,9,0,0,129,15,0,1,1003.0,1,70.9342,897.678,39.0415,109.431,UC3
271,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:36:23.445584059,9,0,5,0,0,129,13,1,42,1.0,35,70.9342,897.678,39.0415,80.3018,UC3
272,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:36:23.799515963,8,0,2,0,0,129,0,1,33,0.0,246,70.9342,897.678,39.0415,80.3018,UC3
273,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 16:36:24.287548065,5,0,3,0,0,129,6,2,36,511.0,293,70.9342,897.678,39.0415,80.3018,UC3
274,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 16:36:28.285542965,6,0,4,0,0,129,4,1,38,1.0,255,70.9342,1215.62,39.0415,80.3018,UC3
275,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:36:28.321599007,1,0,8,0,0,129,2,1,58,1.0,120,70.9342,1215.62,39.0415,80.3018,UC3
276,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:36:31.223515034,2,0,1,0,0,129,9,2,32,247.0,193,2.21697,1215.62,39.0415,80.3018,UC3
277,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:36:31.775496960,3,0,11,0,0,129,8,2,16,15.0,133,2.21697,1215.62,39.0415,80.3018,UC3
278,72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,4,1,12,0,1,2020-10-17 16:36:33.435548067,0,0,6,0,0,129,2,1,46,1.0,67,2.21697,1215.62,39.0415,80.3018,UC3
279,286,1,3,1,2,1,9,1,1,2,9,1,0,0.000678,0,0,0,0,1,2020-10-17 16:36:34.791476965,4,0,0,0,0,129,7,2,28,127.0,182,2.21697,1215.62,39.0415,80.3018,UC3
280,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 16:36:45.401582003,7,0,9,0,0,129,4,0,1,,4,2.21697,1215.62,39.0415,80.3018,UC3
281,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,12,2,36,1,2,2020-10-17 16:36:46.615587950,7,0,7,0,0,129,5,1,55,2.0,75,2.21697,1215.62,37.5888,80.3018,UC3
282,72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 16:36:53.597557068,9,0,5,0,0,129,14,1,42,1.0,25,2.21697,1215.62,37.5888,65.2627,UC3
283,239,1,3,1,2,1,7,1,1,6,7,1,0,0.001815,0,0,0,0,1,2020-10-17 16:36:53.951522112,8,0,2,0,0,129,1,1,33,0.0,202,2.21697,1215.62,37.5888,65.2627,UC3
284,72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:36:54.439496994,5,0,3,0,0,129,7,2,36,511.0,304,2.21697,1215.62,37.5888,65.2627,UC3
285,206,1,3,1,2,1,4,1,1,4,3,1,0,0.001701,0,0,0,0,1,2020-10-17 16:36:58.437536001,6,0,4,0,0,129,5,1,38,1.0,256,2.21697,1252.45,37.5888,65.2627,UC3
286,72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 16:36:58.473548889,1,0,8,0,0,129,3,1,58,1.0,123,2.21697,1252.45,37.5888,65.2627,UC3
287,208,1,3,1,2,1,5,1,1,3,4,1,0,0.001752,0,0,0,0,1,2020-10-17 16:36:58.581537008,9,0,9,0,0,129,15,0,1,1001.0,0,2.21697,1252.45,37.5888,65.2627,UC3
288,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,2020-10-17 16:37:01.375545979,2,0,1,0,0,129,10,2,32,247.0,192,-46.2874,1252.45,37.5888,65.2627,UC3
289,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:37:01.927470922,3,0,11,0,0,129,9,2,16,15.0,148,-46.2874,1252.45,37.5888,65.2627,UC3
290,72,1,1,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:37:03.587558031,0,0,6,0,0,129,3,1,46,1.0,66,-46.2874,1252.45,37.5888,65.2627,UC3
291,225,1,3,1,2,1,6,1,1,8,5,1,0,0.00208,0,0,0,0,1,2020-10-17 16:37:04.943487883,4,0,0,0,0,129,8,2,28,127.0,185,-46.2874,1252.45,37.5888,65.2627,UC3
292,72,1,1,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:37:10.299576998,7,0,9,0,0,129,6,0,1,,4,-46.2874,1252.45,37.5888,65.2627,UC3
293,293,1,3,1,2,1,10,1,1,11,10,1,0,0.001576,0,0,0,0,1,2020-10-17 16:37:16.767601013,7,0,7,0,0,129,7,1,55,2.0,74,-46.2874,1252.45,79.7039,65.2627,UC3
294,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 16:37:23.749545097,9,0,5,0,0,129,0,1,42,1.0,41,-46.2874,1252.45,79.7039,43.2023,UC3
295,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:37:24.103518009,8,0,2,0,0,129,2,1,33,0.0,210,-46.2874,1252.45,79.7039,43.2023,UC3
296,72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 16:37:24.419564962,7,0,9,0,0,129,8,0,1,80.0,11,-46.2874,1252.45,79.7039,43.2023,UC3
297,196,1,3,1,2,1,3,1,1,7,2,1,0,0.001907,0,0,0,0,1,2020-10-17 16:37:24.591502905,5,0,3,0,0,129,8,2,36,511.0,305,-46.2874,1252.45,79.7039,43.2023,UC3
298,72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:37:28.589526892,6,0,4,0,0,129,6,1,38,1.0,257,-46.2874,1233.59,79.7039,43.2023,UC3
299,142,1,3,1,2,1,1,1,1,5,15,1,0,0.001947,0,0,0,0,1,2020-10-17 16:37:28.625540018,1,0,8,0,0,129,4,1,58,1.0,121,-46.2874,1233.59,79.7039,43.2023,UC3
300,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:37:31.527456999,2,0,1,0,0,129,11,2,32,247.0,191,-0.934492,1233.59,79.7039,43.2023,UC3
301,72,1,1,3,1,2,11,1,10,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 16:37:32.079452991,3,0,11,0,0,129,10,2,16,15.0,145,-0.934492,1233.59,79.7039,43.2023,UC3
302,253,1,3,1,2,1,8,1,1,10,8,1,0,0.001556,0,0,0,0,1,2020-10-17 16:37:33.739557981,0,0,6,0,0,129,4,1,46,1.0,65,-0.934492,1233.59,79.7039,43.2023,UC3
303,72,1,1,3,1,2,11,1,9,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 16:37:35.095499039,4,0,0,0,0,129,9,2,28,127.0,183,-0.934492,1233.59,79.7039,43.2023,UC3
304,182,1,3,1,2,1,2,1,1,9,1,1,0,0.000624,0,0,0,0,1,2020-10-17 16:37:35.571522951,9,0,9,0,0,129,1,0,1,1300.0,6,-0.934492,1233.59,79.7039,43.2023,UC3
305,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 16:37:46.919608116,7,0,7,0,0,129,9,1,55,2.0,73,-0.934492,1233.59,81.4584,43.2023,UC3
306,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 16:37:53.901556969,9,0,5,0,0,129,2,1,42,1.0,13,-0.934492,1233.59,81.4584,1223.88,UC3
307,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:37:54.255528927,8,0,2,0,0,129,3,1,33,0.0,209,-0.934492,1233.59,81.4584,1223.88,UC3
308,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 16:37:54.743494987,5,0,3,0,0,129,9,2,36,511.0,306,-0.934492,1233.59,81.4584,1223.88,UC3
309,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:37:55.681515932,6,0,10,0,0,129,7,3,1,1.0,311,-0.934492,1233.59,81.4584,1223.88,UC3
310,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:37:58.741533041,6,0,4,0,0,129,8,1,38,1.0,260,-0.934492,1220.7,81.4584,1223.88,UC3
311,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:37:58.777575016,1,0,8,0,0,129,5,1,58,1.0,122,-0.934492,1220.7,81.4584,1223.88,UC3
312,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:38:01.679461002,2,0,1,0,0,129,12,2,32,255.0,217,-68.92,1220.7,81.4584,1223.88,UC3
313,72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:38:02.231456041,3,0,11,0,0,129,11,2,16,15.0,134,-68.92,1220.7,81.4584,1223.88,UC3
314,286,1,3,1,2,1,9,1,1,2,9,1,0,0.002227,0,0,0,0,1,2020-10-17 16:38:03.891542912,0,0,6,0,0,129,5,1,46,1.0,62,-68.92,1220.7,81.4584,1223.88,UC3
315,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 16:38:05.247482061,4,0,0,0,0,129,10,2,28,127.0,172,-68.92,1220.7,81.4584,1223.88,UC3
